,id,mask,img,coverage,coverage_strata
987,418a13df5c,./tgs/train/masks/418a13df5c.png,./tgs/train/images/418a13df5c.png,0.14184883834918147,1
988,418b7878a8,./tgs/train/masks/418b7878a8.png,./tgs/train/images/418b7878a8.png,0.0,0
989,41a4f7424e,./tgs/train/masks/41a4f7424e.png,./tgs/train/images/41a4f7424e.png,0.20213704538770708,2
990,41cfd4b320,./tgs/train/masks/41cfd4b320.png,./tgs/train/images/41cfd4b320.png,0.3062444858347221,3
991,41e173a1e5,./tgs/train/masks/41e173a1e5.png,./tgs/train/images/41e173a1e5.png,0.1894912263503578,1
992,41e2137184,./tgs/train/masks/41e2137184.png,./tgs/train/images/41e2137184.png,0.08861876286638565,0
993,4210e9e5d3,./tgs/train/masks/4210e9e5d3.png,./tgs/train/images/4210e9e5d3.png,0.0,0
994,423800be38,./tgs/train/masks/423800be38.png,./tgs/train/images/423800be38.png,0.16949318694245663,1
995,423ae1a09c,./tgs/train/masks/423ae1a09c.png,./tgs/train/images/423ae1a09c.png,0.0,0
996,42758bb41a,./tgs/train/masks/42758bb41a.png,./tgs/train/images/42758bb41a.png,0.1447897264974022,1
997,4279e747a0,./tgs/train/masks/4279e747a0.png,./tgs/train/images/4279e747a0.png,0.0,0
998,4285c2ffe8,./tgs/train/masks/4285c2ffe8.png,./tgs/train/images/4285c2ffe8.png,0.0,0
999,428a877104,./tgs/train/masks/428a877104.png,./tgs/train/images/428a877104.png,0.0,0
1000,429b289e07,./tgs/train/masks/429b289e07.png,./tgs/train/images/429b289e07.png,0.8909910793059505,8
1001,429bf7c665,./tgs/train/masks/429bf7c665.png,./tgs/train/images/429bf7c665.png,0.018135476914028035,0
1002,42a3baf571,./tgs/train/masks/42a3baf571.png,./tgs/train/images/42a3baf571.png,0.5894520145083816,5
1003,42b9ff31aa,./tgs/train/masks/42b9ff31aa.png,./tgs/train/images/42b9ff31aa.png,0.2861484168218802,2
1004,42c563d895,./tgs/train/masks/42c563d895.png,./tgs/train/images/42c563d895.png,0.9791196941476326,9
1005,42d64f2d78,./tgs/train/masks/42d64f2d78.png,./tgs/train/images/42d64f2d78.png,0.7124791687089501,7
1006,43001d32e7,./tgs/train/masks/43001d32e7.png,./tgs/train/images/43001d32e7.png,0.5587687481619449,5
1007,430ef30e87,./tgs/train/masks/430ef30e87.png,./tgs/train/images/430ef30e87.png,0.0,0
1008,4319885cf1,./tgs/train/masks/4319885cf1.png,./tgs/train/images/4319885cf1.png,0.0,0
1009,4329ab8cf6,./tgs/train/masks/4329ab8cf6.png,./tgs/train/images/4329ab8cf6.png,0.0,0
1010,432b8b6a71,./tgs/train/masks/432b8b6a71.png,./tgs/train/images/432b8b6a71.png,0.9452994804430939,9
1011,4336ac847e,./tgs/train/masks/4336ac847e.png,./tgs/train/images/4336ac847e.png,0.0,0
1012,437fbb64d4,./tgs/train/masks/437fbb64d4.png,./tgs/train/images/437fbb64d4.png,0.0,0
1013,438443e0d3,./tgs/train/masks/438443e0d3.png,./tgs/train/images/438443e0d3.png,0.0,0
1014,438b4cc6e3,./tgs/train/masks/438b4cc6e3.png,./tgs/train/images/438b4cc6e3.png,0.0030389177531614546,0
1015,43a1dbb062,./tgs/train/masks/43a1dbb062.png,./tgs/train/images/43a1dbb062.png,0.0,0
1016,43a9c21cea,./tgs/train/masks/43a9c21cea.png,./tgs/train/images/43a9c21cea.png,0.0,0
1017,43ec939286,./tgs/train/masks/43ec939286.png,./tgs/train/images/43ec939286.png,0.6778747181648858,6
1018,44047c3e10,./tgs/train/masks/44047c3e10.png,./tgs/train/images/44047c3e10.png,0.0,0
1019,440534c8dd,./tgs/train/masks/440534c8dd.png,./tgs/train/images/440534c8dd.png,0.009802960494069209,0
1020,4433b159db,./tgs/train/masks/4433b159db.png,./tgs/train/images/4433b159db.png,0.0,0
1021,44381a3f55,./tgs/train/masks/44381a3f55.png,./tgs/train/images/44381a3f55.png,0.0,0
1022,443985b709,./tgs/train/masks/443985b709.png,./tgs/train/images/443985b709.png,0.8622684050583276,8
1023,44425dc49d,./tgs/train/masks/44425dc49d.png,./tgs/train/images/44425dc49d.png,0.0,0
1024,444c32935c,./tgs/train/masks/444c32935c.png,./tgs/train/images/444c32935c.png,0.4681893931967454,4
1025,444dcc147b,./tgs/train/masks/444dcc147b.png,./tgs/train/images/444dcc147b.png,0.15429859817664934,1
1026,44ac5b2526,./tgs/train/masks/44ac5b2526.png,./tgs/train/images/44ac5b2526.png,0.04029016763062445,0
1027,44c8aed146,./tgs/train/masks/44c8aed146.png,./tgs/train/images/44c8aed146.png,0.0,0
1028,44ccc2d846,./tgs/train/masks/44ccc2d846.png,./tgs/train/images/44ccc2d846.png,0.0,0
1029,44d745a704,./tgs/train/masks/44d745a704.png,./tgs/train/images/44d745a704.png,0.29781393980982257,2
1030,44e3f20074,./tgs/train/masks/44e3f20074.png,./tgs/train/images/44e3f20074.png,0.7176747377708068,7
1031,44edd661a0,./tgs/train/masks/44edd661a0.png,./tgs/train/images/44edd661a0.png,0.592490932261543,5
1032,44efef9c4f,./tgs/train/masks/44efef9c4f.png,./tgs/train/images/44efef9c4f.png,0.0,0
1033,44f2ea3584,./tgs/train/masks/44f2ea3584.png,./tgs/train/images/44f2ea3584.png,0.01637094402509558,0
1034,44f5dd71ab,./tgs/train/masks/44f5dd71ab.png,./tgs/train/images/44f5dd71ab.png,0.0,0
1035,4514686882,./tgs/train/masks/4514686882.png,./tgs/train/images/4514686882.png,0.0,0
1036,4514d46495,./tgs/train/masks/4514d46495.png,./tgs/train/images/4514d46495.png,0.0,0
1037,45180088a6,./tgs/train/masks/45180088a6.png,./tgs/train/images/45180088a6.png,0.0,0
1038,4520536c03,./tgs/train/masks/4520536c03.png,./tgs/train/images/4520536c03.png,0.35516125870012744,3
1039,452b06b003,./tgs/train/masks/452b06b003.png,./tgs/train/images/452b06b003.png,0.035976865013233994,0
1040,4541761ba4,./tgs/train/masks/4541761ba4.png,./tgs/train/images/4541761ba4.png,0.201842956572885,2
1041,455c8febce,./tgs/train/masks/455c8febce.png,./tgs/train/images/455c8febce.png,0.9367709048132536,9
1042,455d05742a,./tgs/train/masks/455d05742a.png,./tgs/train/images/455d05742a.png,0.0,0
1043,4575e490e4,./tgs/train/masks/4575e490e4.png,./tgs/train/images/4575e490e4.png,0.0,0
1044,457d5edb4c,./tgs/train/masks/457d5edb4c.png,./tgs/train/images/457d5edb4c.png,0.00039211841976276833,0
1045,457f80b1c5,./tgs/train/masks/457f80b1c5.png,./tgs/train/images/457f80b1c5.png,0.0,0
1046,458a05615e,./tgs/train/masks/458a05615e.png,./tgs/train/images/458a05615e.png,0.6135672973237918,6
1047,459396b418,./tgs/train/masks/459396b418.png,./tgs/train/images/459396b418.png,0.0,0
1048,45a1f78171,./tgs/train/masks/45a1f78171.png,./tgs/train/images/45a1f78171.png,0.0,0
1049,45a2a01008,./tgs/train/masks/45a2a01008.png,./tgs/train/images/45a2a01008.png,0.0,0
1050,45a7562dbf,./tgs/train/masks/45a7562dbf.png,./tgs/train/images/45a7562dbf.png,0.0,0
1051,45b5f91d83,./tgs/train/masks/45b5f91d83.png,./tgs/train/images/45b5f91d83.png,0.8160964611312617,8
1052,45f292bb41,./tgs/train/masks/45f292bb41.png,./tgs/train/images/45f292bb41.png,0.44534849524556414,4
1053,45f31c81d4,./tgs/train/masks/45f31c81d4.png,./tgs/train/images/45f31c81d4.png,0.0,0
1054,45fb16d378,./tgs/train/masks/45fb16d378.png,./tgs/train/images/45fb16d378.png,0.0004901480247034605,0
1055,4608c638bd,./tgs/train/masks/4608c638bd.png,./tgs/train/images/4608c638bd.png,0.0,0
1056,4618b50b42,./tgs/train/masks/4618b50b42.png,./tgs/train/images/4618b50b42.png,0.0,0
1057,4630209118,./tgs/train/masks/4630209118.png,./tgs/train/images/4630209118.png,0.4223115380845015,4
1058,46386ca4a3,./tgs/train/masks/46386ca4a3.png,./tgs/train/images/46386ca4a3.png,0.06499362807567885,0
1059,4654389112,./tgs/train/masks/4654389112.png,./tgs/train/images/4654389112.png,0.0,0
1060,465463b009,./tgs/train/masks/465463b009.png,./tgs/train/images/465463b009.png,0.0,0
1061,465486e6ec,./tgs/train/masks/465486e6ec.png,./tgs/train/images/465486e6ec.png,0.1361631212626213,1
1062,465f93cd9c,./tgs/train/masks/465f93cd9c.png,./tgs/train/images/465f93cd9c.png,0.0,0
1063,466030918d,./tgs/train/masks/466030918d.png,./tgs/train/images/466030918d.png,0.013233996666993432,0
1064,466548defe,./tgs/train/masks/466548defe.png,./tgs/train/images/466548defe.png,0.0,0
1065,46673b0e2d,./tgs/train/masks/46673b0e2d.png,./tgs/train/images/46673b0e2d.png,0.0,0
1066,467469da7b,./tgs/train/masks/467469da7b.png,./tgs/train/images/467469da7b.png,0.0,0
1067,4680bc7373,./tgs/train/masks/4680bc7373.png,./tgs/train/images/4680bc7373.png,0.0,0
1068,4696bb53e6,./tgs/train/masks/4696bb53e6.png,./tgs/train/images/4696bb53e6.png,0.21899813743750612,2
1069,46b424e067,./tgs/train/masks/46b424e067.png,./tgs/train/images/46b424e067.png,0.25468091363591805,2
1070,46b7364b81,./tgs/train/masks/46b7364b81.png,./tgs/train/images/46b7364b81.png,0.8565826879717675,8
1071,46bbe12b2c,./tgs/train/masks/46bbe12b2c.png,./tgs/train/images/46bbe12b2c.png,0.14929908832467406,1
1072,46bec86213,./tgs/train/masks/46bec86213.png,./tgs/train/images/46bec86213.png,0.610626409175571,6
1073,46c1a0e9a3,./tgs/train/masks/46c1a0e9a3.png,./tgs/train/images/46c1a0e9a3.png,0.0,0
1074,46dd77ede5,./tgs/train/masks/46dd77ede5.png,./tgs/train/images/46dd77ede5.png,0.0005881776296441525,0
1075,46f402dcd5,./tgs/train/masks/46f402dcd5.png,./tgs/train/images/46f402dcd5.png,0.0,0
1076,4702cdd4f0,./tgs/train/masks/4702cdd4f0.png,./tgs/train/images/4702cdd4f0.png,0.03930987158121753,0
1077,47048ac10a,./tgs/train/masks/47048ac10a.png,./tgs/train/images/47048ac10a.png,0.028820703852563474,0
1078,47398efeb4,./tgs/train/masks/47398efeb4.png,./tgs/train/images/47398efeb4.png,0.0,0
1079,4743e3bf8d,./tgs/train/masks/4743e3bf8d.png,./tgs/train/images/4743e3bf8d.png,0.9628467797274777,9
1080,475fafb8e2,./tgs/train/masks/475fafb8e2.png,./tgs/train/images/475fafb8e2.png,0.0,0
1081,4766b51055,./tgs/train/masks/4766b51055.png,./tgs/train/images/4766b51055.png,0.0014704440741103812,0
1082,47729d4ee5,./tgs/train/masks/47729d4ee5.png,./tgs/train/images/47729d4ee5.png,0.0,0
1083,4776354474,./tgs/train/masks/4776354474.png,./tgs/train/images/4776354474.png,0.38849132437996275,3
1084,479cb24efb,./tgs/train/masks/479cb24efb.png,./tgs/train/images/479cb24efb.png,0.04783844721105774,0
1085,47aba1e35c,./tgs/train/masks/47aba1e35c.png,./tgs/train/images/47aba1e35c.png,0.267424762278208,2
1086,47bd268dcd,./tgs/train/masks/47bd268dcd.png,./tgs/train/images/47bd268dcd.png,0.7847269875502402,7
1087,47fd4036e7,./tgs/train/masks/47fd4036e7.png,./tgs/train/images/47fd4036e7.png,0.0,0
1088,481ed855f2,./tgs/train/masks/481ed855f2.png,./tgs/train/images/481ed855f2.png,0.07714929908832467,0
1089,483372b203,./tgs/train/masks/483372b203.png,./tgs/train/images/483372b203.png,0.9966669934320165,9
1090,483b35d589,./tgs/train/masks/483b35d589.png,./tgs/train/images/483b35d589.png,0.6237623762376238,6
1091,4848a3a509,./tgs/train/masks/4848a3a509.png,./tgs/train/images/4848a3a509.png,0.0,0
1092,4864559ba5,./tgs/train/masks/4864559ba5.png,./tgs/train/images/4864559ba5.png,0.0,0
1093,486ae46ba0,./tgs/train/masks/486ae46ba0.png,./tgs/train/images/486ae46ba0.png,0.49416723850602884,4
1094,4875705fb0,./tgs/train/masks/4875705fb0.png,./tgs/train/images/4875705fb0.png,0.042838937359082445,0
1095,488f5f133e,./tgs/train/masks/488f5f133e.png,./tgs/train/images/488f5f133e.png,0.9878443289873542,9
1096,48940ae0b0,./tgs/train/masks/48940ae0b0.png,./tgs/train/images/48940ae0b0.png,0.0013724144691696892,0
1097,489a8fd021,./tgs/train/masks/489a8fd021.png,./tgs/train/images/489a8fd021.png,0.0,0
1098,48a18f5386,./tgs/train/masks/48a18f5386.png,./tgs/train/images/48a18f5386.png,0.043427114988726596,0
1099,48b63017da,./tgs/train/masks/48b63017da.png,./tgs/train/images/48b63017da.png,0.0,0
1100,48b8dda801,./tgs/train/masks/48b8dda801.png,./tgs/train/images/48b8dda801.png,0.0,0
1101,48bb098115,./tgs/train/masks/48bb098115.png,./tgs/train/images/48bb098115.png,0.0,0
1102,48d34846d7,./tgs/train/masks/48d34846d7.png,./tgs/train/images/48d34846d7.png,0.8039407901186159,8
1103,48d81e93d9,./tgs/train/masks/48d81e93d9.png,./tgs/train/images/48d81e93d9.png,0.48279580433290853,4
1104,48db3b8c5f,./tgs/train/masks/48db3b8c5f.png,./tgs/train/images/48db3b8c5f.png,0.6498382511518479,6
1105,492383a53b,./tgs/train/masks/492383a53b.png,./tgs/train/images/492383a53b.png,0.0,0
1106,49336bb17b,./tgs/train/masks/49336bb17b.png,./tgs/train/images/49336bb17b.png,0.8415841584158416,8
1107,494daad56b,./tgs/train/masks/494daad56b.png,./tgs/train/images/494daad56b.png,0.14273110479364767,1
1108,495a2d3c7c,./tgs/train/masks/495a2d3c7c.png,./tgs/train/images/495a2d3c7c.png,0.9314773061464562,9
1109,495e5d8dc0,./tgs/train/masks/495e5d8dc0.png,./tgs/train/images/495e5d8dc0.png,0.9798059013822175,9
1110,4985566e7d,./tgs/train/masks/4985566e7d.png,./tgs/train/images/4985566e7d.png,0.0,0
1111,4986fb6755,./tgs/train/masks/4986fb6755.png,./tgs/train/images/4986fb6755.png,0.0,0
1112,4989c6509e,./tgs/train/masks/4989c6509e.png,./tgs/train/images/4989c6509e.png,0.0029408881482207625,0
1113,498d327724,./tgs/train/masks/498d327724.png,./tgs/train/images/498d327724.png,0.0,0
1114,499560e566,./tgs/train/masks/499560e566.png,./tgs/train/images/499560e566.png,0.0,0
1115,49a90688bf,./tgs/train/masks/49a90688bf.png,./tgs/train/images/49a90688bf.png,0.08116851289089305,0
1116,49d061af38,./tgs/train/masks/49d061af38.png,./tgs/train/images/49d061af38.png,0.29722576218017843,2
1117,49f22705ea,./tgs/train/masks/49f22705ea.png,./tgs/train/images/49f22705ea.png,0.0,0
1118,49fe2ee7ba,./tgs/train/masks/49fe2ee7ba.png,./tgs/train/images/49fe2ee7ba.png,0.5211253798647192,5
1119,4a11c0f4ad,./tgs/train/masks/4a11c0f4ad.png,./tgs/train/images/4a11c0f4ad.png,0.0,0
1120,4a12baccc4,./tgs/train/masks/4a12baccc4.png,./tgs/train/images/4a12baccc4.png,0.0,0
1121,4a27de03fc,./tgs/train/masks/4a27de03fc.png,./tgs/train/images/4a27de03fc.png,0.5196549357906087,5
1122,4a39459597,./tgs/train/masks/4a39459597.png,./tgs/train/images/4a39459597.png,0.6842466424860307,6
1123,4a5595076f,./tgs/train/masks/4a5595076f.png,./tgs/train/images/4a5595076f.png,0.3879031467503186,3
1124,4a5dd4ab45,./tgs/train/masks/4a5dd4ab45.png,./tgs/train/images/4a5dd4ab45.png,0.0,0
1125,4a7418a5e6,./tgs/train/masks/4a7418a5e6.png,./tgs/train/images/4a7418a5e6.png,0.5736692481129301,5
1126,4a8d55bdf5,./tgs/train/masks/4a8d55bdf5.png,./tgs/train/images/4a8d55bdf5.png,0.5661209685324968,5
1127,4ac19fb269,./tgs/train/masks/4ac19fb269.png,./tgs/train/images/4ac19fb269.png,0.38564846583668266,3
1128,4ad2ddacfc,./tgs/train/masks/4ad2ddacfc.png,./tgs/train/images/4ad2ddacfc.png,0.9675522007646309,9
1129,4ad8a63538,./tgs/train/masks/4ad8a63538.png,./tgs/train/images/4ad8a63538.png,0.030487207136555238,0
1130,4b019a8354,./tgs/train/masks/4b019a8354.png,./tgs/train/images/4b019a8354.png,0.0,0
1131,4b0bf2f4a1,./tgs/train/masks/4b0bf2f4a1.png,./tgs/train/images/4b0bf2f4a1.png,0.0,0
1132,4b0c5aad63,./tgs/train/masks/4b0c5aad63.png,./tgs/train/images/4b0c5aad63.png,0.03872169395157338,0
1133,4b15912a41,./tgs/train/masks/4b15912a41.png,./tgs/train/images/4b15912a41.png,0.10479364768159985,1
1134,4b17d5fb8f,./tgs/train/masks/4b17d5fb8f.png,./tgs/train/images/4b17d5fb8f.png,0.0,0
1135,4b2af55ae6,./tgs/train/masks/4b2af55ae6.png,./tgs/train/images/4b2af55ae6.png,0.6769924517204196,6
1136,4b3502ca99,./tgs/train/masks/4b3502ca99.png,./tgs/train/images/4b3502ca99.png,0.8638368787373787,8
1137,4b44c94892,./tgs/train/masks/4b44c94892.png,./tgs/train/images/4b44c94892.png,0.03911381237133614,0
1138,4b522e501e,./tgs/train/masks/4b522e501e.png,./tgs/train/images/4b522e501e.png,0.7724732869326537,7
1139,4b72e35b8b,./tgs/train/masks/4b72e35b8b.png,./tgs/train/images/4b72e35b8b.png,0.41829232428193314,4
1140,4b873df7a2,./tgs/train/masks/4b873df7a2.png,./tgs/train/images/4b873df7a2.png,0.7611998823644741,7
1141,4b9862566c,./tgs/train/masks/4b9862566c.png,./tgs/train/images/4b9862566c.png,0.0004901480247034605,0
1142,4b9b8c2e44,./tgs/train/masks/4b9b8c2e44.png,./tgs/train/images/4b9b8c2e44.png,0.9103029114792668,9
1143,4bb8260218,./tgs/train/masks/4bb8260218.png,./tgs/train/images/4bb8260218.png,0.2207626703264386,2
1144,4bc87727b5,./tgs/train/masks/4bc87727b5.png,./tgs/train/images/4bc87727b5.png,0.6009214782864425,6
1145,4bd876a71c,./tgs/train/masks/4bd876a71c.png,./tgs/train/images/4bd876a71c.png,0.0,0
1146,4be0764138,./tgs/train/masks/4be0764138.png,./tgs/train/images/4be0764138.png,0.0,0
1147,4be85a3110,./tgs/train/masks/4be85a3110.png,./tgs/train/images/4be85a3110.png,0.00029408881482207626,0
1148,4c36178b41,./tgs/train/masks/4c36178b41.png,./tgs/train/images/4c36178b41.png,0.0,0
1149,4c43d99f68,./tgs/train/masks/4c43d99f68.png,./tgs/train/images/4c43d99f68.png,0.019605920988138417,0
1150,4c4556fff0,./tgs/train/masks/4c4556fff0.png,./tgs/train/images/4c4556fff0.png,0.007058131555729831,0
1151,4c7e3c71e6,./tgs/train/masks/4c7e3c71e6.png,./tgs/train/images/4c7e3c71e6.png,0.0046073914322125285,0
1152,4c7f2b2c18,./tgs/train/masks/4c7f2b2c18.png,./tgs/train/images/4c7f2b2c18.png,0.5084795608273699,5
1153,4c8132dc73,./tgs/train/masks/4c8132dc73.png,./tgs/train/images/4c8132dc73.png,0.3456523870208803,3
1154,4c89e94e36,./tgs/train/masks/4c89e94e36.png,./tgs/train/images/4c89e94e36.png,0.06332712479168709,0
1155,4ca8350f11,./tgs/train/masks/4ca8350f11.png,./tgs/train/images/4ca8350f11.png,0.0,0
1156,4ce60abe5f,./tgs/train/masks/4ce60abe5f.png,./tgs/train/images/4ce60abe5f.png,0.02401725321046956,0
1157,4cfee4b097,./tgs/train/masks/4cfee4b097.png,./tgs/train/images/4cfee4b097.png,0.7270855798451132,7
1158,4d03329aa4,./tgs/train/masks/4d03329aa4.png,./tgs/train/images/4d03329aa4.png,0.0,0
1159,4d04dcd959,./tgs/train/masks/4d04dcd959.png,./tgs/train/images/4d04dcd959.png,0.9313792765415155,9
1160,4d1efb19d7,./tgs/train/masks/4d1efb19d7.png,./tgs/train/images/4d1efb19d7.png,0.0,0
1161,4d2ede6b7a,./tgs/train/masks/4d2ede6b7a.png,./tgs/train/images/4d2ede6b7a.png,0.45809234388785414,4
1162,4d33311a1e,./tgs/train/masks/4d33311a1e.png,./tgs/train/images/4d33311a1e.png,0.0,0
1163,4d341171a4,./tgs/train/masks/4d341171a4.png,./tgs/train/images/4d341171a4.png,0.13243799627487501,1
1164,4d4adc5623,./tgs/train/masks/4d4adc5623.png,./tgs/train/images/4d4adc5623.png,0.6442505636702284,6
1165,4d58e8d8ff,./tgs/train/masks/4d58e8d8ff.png,./tgs/train/images/4d58e8d8ff.png,0.10881286148416822,1
1166,4d6121dae0,./tgs/train/masks/4d6121dae0.png,./tgs/train/images/4d6121dae0.png,0.4736790510734242,4
1167,4d684d99cc,./tgs/train/masks/4d684d99cc.png,./tgs/train/images/4d684d99cc.png,0.0,0
1168,4d7b42314d,./tgs/train/masks/4d7b42314d.png,./tgs/train/images/4d7b42314d.png,0.5680815606313107,5
1169,4d9b845652,./tgs/train/masks/4d9b845652.png,./tgs/train/images/4d9b845652.png,0.0,0
1170,4d9fa2d97f,./tgs/train/masks/4d9fa2d97f.png,./tgs/train/images/4d9fa2d97f.png,0.21654739731398884,2
1171,4db68c7d25,./tgs/train/masks/4db68c7d25.png,./tgs/train/images/4db68c7d25.png,0.9097147338496225,9
1172,4e3ccf37ee,./tgs/train/masks/4e3ccf37ee.png,./tgs/train/images/4e3ccf37ee.png,0.6665032839917655,6
1173,4e41f7a5df,./tgs/train/masks/4e41f7a5df.png,./tgs/train/images/4e41f7a5df.png,0.0,0
1174,4e47ff086f,./tgs/train/masks/4e47ff086f.png,./tgs/train/images/4e47ff086f.png,0.0,0
1175,4e4cadf03f,./tgs/train/masks/4e4cadf03f.png,./tgs/train/images/4e4cadf03f.png,0.0,0
1176,4e51caa68e,./tgs/train/masks/4e51caa68e.png,./tgs/train/images/4e51caa68e.png,0.0,0
1177,4e5d643b2f,./tgs/train/masks/4e5d643b2f.png,./tgs/train/images/4e5d643b2f.png,0.8603078129595138,8
1178,4e6855dbae,./tgs/train/masks/4e6855dbae.png,./tgs/train/images/4e6855dbae.png,0.9065777864915204,9
1179,4e7d4502bc,./tgs/train/masks/4e7d4502bc.png,./tgs/train/images/4e7d4502bc.png,0.0,0
1180,4e86258646,./tgs/train/masks/4e86258646.png,./tgs/train/images/4e86258646.png,0.5289677482599745,5
1181,4e89a919ed,./tgs/train/masks/4e89a919ed.png,./tgs/train/images/4e89a919ed.png,0.0,0
1182,4e961dd0ed,./tgs/train/masks/4e961dd0ed.png,./tgs/train/images/4e961dd0ed.png,0.0,0
1183,4ebed82264,./tgs/train/masks/4ebed82264.png,./tgs/train/images/4ebed82264.png,0.14302519360846977,1
1184,4eccb0cb9d,./tgs/train/masks/4eccb0cb9d.png,./tgs/train/images/4eccb0cb9d.png,0.0,0
1185,4ed12ec89a,./tgs/train/masks/4ed12ec89a.png,./tgs/train/images/4ed12ec89a.png,0.7034604450544064,7
1186,4ed2467e7c,./tgs/train/masks/4ed2467e7c.png,./tgs/train/images/4ed2467e7c.png,0.2988922654641702,2
1187,4edadcf4c4,./tgs/train/masks/4edadcf4c4.png,./tgs/train/images/4edadcf4c4.png,0.8203117341437114,8
1188,4ee4b3485e,./tgs/train/masks/4ee4b3485e.png,./tgs/train/images/4ee4b3485e.png,0.0,0
1189,4ee5d2c629,./tgs/train/masks/4ee5d2c629.png,./tgs/train/images/4ee5d2c629.png,0.8752083129104989,8
1190,4ef0559016,./tgs/train/masks/4ef0559016.png,./tgs/train/images/4ef0559016.png,0.12871287128712872,1
1191,4f02bab289,./tgs/train/masks/4f02bab289.png,./tgs/train/images/4f02bab289.png,0.830604842662484,8
1192,4f105993c5,./tgs/train/masks/4f105993c5.png,./tgs/train/images/4f105993c5.png,0.6969904911283208,6
1193,4f30a97219,./tgs/train/masks/4f30a97219.png,./tgs/train/images/4f30a97219.png,0.0,0
1194,4f3368a855,./tgs/train/masks/4f3368a855.png,./tgs/train/images/4f3368a855.png,0.004999509851975297,0
1195,4f349b5ab8,./tgs/train/masks/4f349b5ab8.png,./tgs/train/images/4f349b5ab8.png,0.0,0
1196,4f5df40ab2,./tgs/train/masks/4f5df40ab2.png,./tgs/train/images/4f5df40ab2.png,0.7326732673267327,7
1197,4f62a5bb14,./tgs/train/masks/4f62a5bb14.png,./tgs/train/images/4f62a5bb14.png,0.9738260954808352,9
1198,4f6328bf93,./tgs/train/masks/4f6328bf93.png,./tgs/train/images/4f6328bf93.png,0.050387216939515735,0
1199,4fbda008c7,./tgs/train/masks/4fbda008c7.png,./tgs/train/images/4fbda008c7.png,0.46534653465346537,4
1200,4fd99d2b52,./tgs/train/masks/4fd99d2b52.png,./tgs/train/images/4fd99d2b52.png,0.0,0
1201,4fdc882e4b,./tgs/train/masks/4fdc882e4b.png,./tgs/train/images/4fdc882e4b.png,0.6831683168316832,6
1202,4ff5c5ef47,./tgs/train/masks/4ff5c5ef47.png,./tgs/train/images/4ff5c5ef47.png,0.0,0
1203,500683ce7e,./tgs/train/masks/500683ce7e.png,./tgs/train/images/500683ce7e.png,0.062150769532398786,0
1204,500d909b87,./tgs/train/masks/500d909b87.png,./tgs/train/images/500d909b87.png,0.29771591020488186,2
1205,501c68e571,./tgs/train/masks/501c68e571.png,./tgs/train/images/501c68e571.png,0.0,0
1206,50251a9572,./tgs/train/masks/50251a9572.png,./tgs/train/images/50251a9572.png,0.0,0
1207,50290e75f9,./tgs/train/masks/50290e75f9.png,./tgs/train/images/50290e75f9.png,0.03283991765513185,0
1208,502b97b954,./tgs/train/masks/502b97b954.png,./tgs/train/images/502b97b954.png,0.0,0
1209,503aba826b,./tgs/train/masks/503aba826b.png,./tgs/train/images/503aba826b.png,0.0,0
1210,504c4a71d2,./tgs/train/masks/504c4a71d2.png,./tgs/train/images/504c4a71d2.png,0.0,0
1211,505483d249,./tgs/train/masks/505483d249.png,./tgs/train/images/505483d249.png,0.06479756886579748,0
1212,5081bad441,./tgs/train/masks/5081bad441.png,./tgs/train/images/5081bad441.png,0.3255563180080384,3
1213,50b3aef4c4,./tgs/train/masks/50b3aef4c4.png,./tgs/train/images/50b3aef4c4.png,0.0891089108910891,0
1214,50d3073821,./tgs/train/masks/50d3073821.png,./tgs/train/images/50d3073821.png,0.297029702970297,2
1215,5103df3d79,./tgs/train/masks/5103df3d79.png,./tgs/train/images/5103df3d79.png,0.0,0
1216,5108785aaf,./tgs/train/masks/5108785aaf.png,./tgs/train/images/5108785aaf.png,0.5789628467797274,5
1217,51179a1815,./tgs/train/masks/51179a1815.png,./tgs/train/images/51179a1815.png,0.11508675620037251,1
1218,51423622fd,./tgs/train/masks/51423622fd.png,./tgs/train/images/51423622fd.png,0.0,0
1219,5155ad847f,./tgs/train/masks/5155ad847f.png,./tgs/train/images/5155ad847f.png,0.0,0
1220,51846d4c96,./tgs/train/masks/51846d4c96.png,./tgs/train/images/51846d4c96.png,0.0,0
1221,51870e8500,./tgs/train/masks/51870e8500.png,./tgs/train/images/51870e8500.png,0.0,0
1222,5187e13789,./tgs/train/masks/5187e13789.png,./tgs/train/images/5187e13789.png,0.0,0
1223,518ee8cf52,./tgs/train/masks/518ee8cf52.png,./tgs/train/images/518ee8cf52.png,0.03989804921086168,0
1224,519cc2a871,./tgs/train/masks/519cc2a871.png,./tgs/train/images/519cc2a871.png,0.007646309185373983,0
1225,51acfd1399,./tgs/train/masks/51acfd1399.png,./tgs/train/images/51acfd1399.png,0.8367807077737477,8
1226,51b639314d,./tgs/train/masks/51b639314d.png,./tgs/train/images/51b639314d.png,0.0,0
1227,51be9fc3d5,./tgs/train/masks/51be9fc3d5.png,./tgs/train/images/51be9fc3d5.png,0.0,0
1228,51d1696054,./tgs/train/masks/51d1696054.png,./tgs/train/images/51d1696054.png,0.9686305264189785,9
1229,51e82eaa5b,./tgs/train/masks/51e82eaa5b.png,./tgs/train/images/51e82eaa5b.png,0.0,0
